Team,Final Score,adjust Points,auto Ownership Points,auto Points,auto Quest Ranking Point,auto Run Points,auto Scale Ownership Sec,auto Switch At Zero,auto Switch Ownership Sec,endgame Points,face The Boss Ranking Point,foul Count,foul Points,rp,tech Foul Count,teleop Ownership Points,teleop Points,teleop Scale Boost Sec,teleop Scale Force Sec,teleop Scale Ownership Sec,teleop Switch Boost Sec,teleop Switch Force Sec,teleop Switch Ownership Sec,total Points,vault Boost Played,vault Boost Total,vault Force Played,vault Force Total,vault Levitate Played,vault Levitate Total,vault Points
67,175.3488000379,0,13.6362181975,19.2800160454,0.528308176,5.6437978479,1.6255489523,0.6247469761,5.1925601465,44.9266146749,0.5825784295,0.5439457011,-1.077333732,1.9554282378,0.1424545984,101.5492535427,157.1636997129,2.6238066478,-0.2557128249,48.5046583824,2.2422143141,1.3227984639,48.1785741984,175.3488000379,0.8020361042,0.7238047673,0.0429093913,0.1295178338,1.3011677744,1.284243698,10.6878314953
68,132.0882293722,0,12.7349195078,17.4911858383,0.431774191,4.7562663304,1.2723901543,0.521326618,5.0950695996,27.1254863022,0.1261924946,0.3089746084,9.6667611662,0.934391496,0.0423834431,66.3020539658,104.9297054151,2.8099171481,1.306272005,30.5858100439,1.2360013243,-0.5234950249,31.6703254495,132.0882293722,0.6977699634,0.6519194099,0.4340689816,0.3402446952,1.2249239657,1.3082689243,11.5021651472
69,72.1307082384,0,1.0646901754,4.7413934395,0.0098756431,3.676703264,-0.4710407575,0.0765750594,1.0033858452,9.2102524737,-0.0506066983,0.3345851931,-1.754031756,0.0923907961,0.3421882095,54.8762354731,69.1392026298,-0.5213362364,0.4825691105,10.5747285078,1.154915035,-0.6885121485,43.6679281667,72.1307082384,0.1913492557,0.1254893137,0.0243195183,0.0536550695,0.7092210436,0.8313985534,5.0527146831
70,142.6483592888,0,11.4825972588,16.5756043646,0.5112994425,5.0930071058,1.2529321081,0.5270530492,4.4883665213,23.5896352359,0.0286407942,0.3291544471,2.9525948991,1.2076856557,0.5301887342,87.3078407435,123.1207868626,2.0315892691,0.6579749551,46.0400577868,1.0520743104,-0.5784704614,38.1841193772,142.6483592888,0.6206828694,0.9362239585,0.1648573612,0.2724713473,1.197360838,1.2359668709,12.2233108832
71,131.7516379297,0,9.2341258118,14.185788272,0.4237628798,4.9516624603,1.7579984502,0.3480675363,2.8590644557,21.8633464782,0.0783316142,0.5791719156,-0.7840315225,1.2163560964,0.161682181,89.0717948058,118.3489276742,1.3048939304,-0.1397973458,46.3733466775,1.2157846093,0.6358134369,40.1777695886,131.7516379297,0.4576811331,0.4698840474,0.0486361161,0.084775203,0.7833472881,0.9280980277,7.4137863901
74,145.1675313735,0,8.6096313946,13.1735018631,0.2605156601,4.5638704685,1.1807421549,0.3692129705,3.1240735424,15.855699429,-0.0169644402,0.2178021405,7.8821421923,0.8841690128,0.146701192,92.021675176,124.1041550919,2.2898717715,2.6083245778,40.7218691363,1.897470447,2.387071135,47.1124638212,145.1675313735,0.8106304441,0.9946501372,0.9040238167,0.9659552343,1.2973536833,1.2847507259,16.226780487
75,131.1779358299,0,7.5002410063,12.3275190145,0.2789435206,4.8272780082,1.5793249961,0.2467659515,2.1707955071,23.0275776206,0.0367346666,-0.0925559674,12.4838588901,0.9453084723,0.0535713512,74.7867342571,106.3613943609,1.0484365292,0.2686560247,25.9360061446,1.8577960432,-0.0625675423,45.9444955401,131.1779358299,0.4220432174,0.4060535659,0.0639873171,0.2272628008,1.1492002676,1.0761001299,8.5470824832
78,144.8351909656,0,7.8170780588,11.9607304595,0.2228431354,4.1436524007,-0.2726258347,0.3633266492,4.181164864,28.9581284245,0.0537856376,-0.0347879266,2.9096406316,1.1186260068,0.0595040119,90.4304081607,129.9891187178,2.8469473102,-0.4772984355,45.334045995,2.0551060088,-0.2535029785,40.1943088466,144.8351909656,0.9303857784,0.942993627,-0.0069260707,0.213964996,0.7956145895,0.9631578035,10.6005821326
79,78.5666222752,0,-1.2837847309,1.986590165,-0.2147875123,3.270374896,0.8915796578,-0.2249620923,-1.5334720233,23.4184650123,0.0838966532,0.5965591841,12.5342534292,0.1516001519,0.1735872759,32.1771206179,64.0207659888,1.1925925603,-0.0218238716,-4.1721823215,1.9695360104,0.3225602357,33.1871743688,78.5666222752,0.4466229311,0.3788475245,0.0237474881,0.2571354628,1.1527642618,1.0490530844,8.4251803587
81,4.2348004344,0,-3.0676110686,0.0481218368,-0.1215112486,3.1157329053,0.1334863117,-0.2172979131,-1.667291846,1.7402278379,-0.0117848448,0.5713349743,-1.6074159633,-0.3234421849,0.6089819928,-0.3075653419,5.7911831951,-0.3495451775,1.2862488286,0.0861717032,-1.2690134673,2.4999017024,1.2248215997,4.2348004344,-0.3272660511,-0.0758956013,0.5085253129,0.5538188302,0.2719648648,0.3937809109,4.3585206991
85,182.9324967656,0,10.162966676,15.829022494,0.5108764992,5.666055818,0.7808245894,0.5251335805,4.3006587486,28.8195205876,-0.0058646632,0.2146944271,12.7282661045,1.3198908183,0.0615415307,110.0642930409,154.5019051543,3.9618300573,1.7021151285,46.5132297721,3.0616555856,2.0340530211,56.5275776258,182.9324967656,1.1517687698,1.1277433486,0.596402693,0.8485824184,1.2674931813,1.1472925382,15.6180915258
86,107.2442623834,0,12.7147589586,16.9022971234,0.3918736287,4.1875381648,0.5466024457,0.6177730947,5.8107770336,15.6198758924,-0.0383711098,-0.2079866578,8.1461567023,0.5334534051,0.0663691129,60.6265493901,82.1901104636,0.4253869894,-0.0826336585,12.5256637498,1.0886132292,0.0878689206,46.5868854217,107.2442623834,0.3289928134,0.5522787198,-0.0193910078,0.0408961723,0.6038224822,0.5955621441,5.9436851811
87,27.8488526515,0,1.7588877557,4.7233642185,0.0252654396,2.9644764629,-0.4188400253,0.2102101595,1.2982839031,12.3222163608,-0.0489267522,0.3502103039,-1.3156952608,-0.181391923,0.4219240589,9.9049182164,24.4834875563,-1.0464550679,-0.5527891149,-5.1466916421,-1.6916603264,1.4112621594,17.7897252528,27.8488526515,-0.4386684458,-0.4047528225,0.0295374884,0.0620744228,0.8576722519,0.7939489955,2.256352979
88,160.0783971334,0,7.5046170691,12.8149818729,0.3744199975,5.3103648039,0.0677213492,0.4507247924,3.6845871853,11.6403794803,-0.0171827894,-0.3147338355,14.453144264,1.3776903404,-0.0638440902,108.4147832376,132.8099828746,2.7138219441,1.1574287132,58.7713613968,2.6164622994,1.4021582672,44.3131375973,160.0783971334,0.9253959116,0.8965168601,0.3630835614,0.7619979402,0.8678796144,0.8924492311,12.7548201567
93,139.5742566017,0,6.4941303671,10.5285723276,0.3144499648,4.0344419605,1.1211259111,0.3369404642,2.1259392725,26.7031780582,0.1484133632,-0.2923370531,4.526649838,0.9743532674,-0.1964314651,81.6186941786,124.5206010063,3.1199267518,2.673048839,30.3453628795,4.0434250743,1.8874705968,44.109979473,139.5742566017,1.2296513325,1.2109941547,0.7253402994,1.015129525,1.1092643652,1.0136220741,16.1987287694
94,103.3693205275,0,-1.376743777,2.6873576044,0.0017951073,4.0641013814,-0.171978167,-0.0849082753,-0.5163937215,21.9214111242,-0.018735151,-0.1310023741,8.7396443606,0.4935962656,0.2411813116,63.2607225483,91.981912147,-0.1995381535,-0.1416508135,30.2185600306,0.5051801666,0.8122790475,32.7365205045,103.3693205275,0.3595936535,0.5171849125,0.0001649938,0.2052269992,0.7182602075,0.6375437832,6.7997784745
95,173.3825490515,0,3.0843871839,7.7831149334,0.2082915833,4.6987277495,0.3892702414,0.3174656873,1.1529233506,14.0586129623,-0.0018407941,0.2347695743,19.6871913316,1.2716142449,0.1024416554,121.0225377623,145.9088969084,2.1755204721,0.7086159247,69.6234101583,2.0066297233,-0.2935251226,47.2169774086,173.3825490515,0.7573357813,0.8043787117,0.0819943638,0.2588142879,0.9837971341,1.1023562372,10.8277461838
97,37.522574777,0,-1.3836737975,2.7983350291,-0.138270609,4.1820088266,-0.207769763,-0.1313098659,-0.4840671357,10.695937971,-0.0105312505,0.7010149275,0.7780603641,-0.2314189766,0.5194845298,20.3104297623,33.9469691032,-1.0869596723,0.8550217365,11.2619942774,1.5628077097,-0.500538615,8.5725874476,37.522574777,-0.167137628,-0.1430184374,0.078345977,0.1154260379,0.7251281237,0.6157126735,2.9406013699
100,99.7298582314,0,3.8166447456,7.0410000594,0.0130165053,3.2243553138,0.6195844094,0.2404218154,1.2887379634,14.6673181694,-0.0424135582,0.2646071963,14.3326784471,0.1349750799,0.4663008521,57.663993034,78.352839462,1.0727980971,0.1812432106,17.1853878025,-0.033097133,0.6265792958,39.4389042674,99.7298582314,0.5301433105,0.5064928235,0.1760397067,0.1204249937,0.6780922384,0.5773878346,6.0215282587
102,110.2515534641,0,2.7100807421,7.5204211788,0.1630938614,4.8103404367,-0.2344757917,0.1565106086,1.5895161627,10.6020691306,-0.009102446,0.3285229667,14.2487729012,0.6385461303,-0.207028181,71.7420505159,88.4753694169,0.2098956796,-0.3605248619,30.802763774,1.5992314959,-0.2046845724,39.1301595664,110.2515534641,0.3242939635,0.2889280975,-0.0399352078,0.1176858739,0.715546518,0.8196359826,6.1312497704
103,126.6586870771,0,3.6914052414,8.5887273626,0.1857112218,4.8973221212,0.8349111963,0.1415097439,1.0107914245,10.2638643512,-0.0662779828,0.1319350306,12.651979863,0.6740617077,-0.0855723041,85.3554157012,105.4179862689,2.7765175369,0.5367282722,43.0570328251,1.876531636,1.4649004167,37.6453337032,126.6586870771,0.7895293649,0.6676946831,0.4201058933,0.4364170582,0.7803943662,0.8556295021,9.7987062164
107,110.7890101321,0,8.6990130588,12.8608909403,0.3410297284,4.1618778815,0.6947488433,0.3536748193,3.6547576861,14.8996996423,-0.0270464429,0.4274728942,0.3897180238,0.7331451955,0.0918341178,73.3754801607,97.5317931134,0.752120862,0.8012109618,21.801702229,3.6691327483,-0.3175339154,47.1525243214,110.7890101321,0.494685337,0.5938231967,0.1173762331,0.371216254,0.914344445,0.8862832113,9.2566133104
108,116.3221233982,0,2.656938701,7.3382341275,0.1803242778,4.6812954265,0.1403506282,0.1992490392,1.1881187223,2.2876349146,-0.035916249,0.2941735194,23.0782359583,0.4884846431,0.0711808006,73.6184006941,85.9266033504,1.8112586387,0.7197676445,23.680409465,2.8913171238,-0.1725175994,45.2354154667,116.3221233982,0.7656986504,0.8998865309,0.1637952234,0.4304125205,0.5712212052,0.673814497,10.0205677416
111,160.5794809266,0,2.0543965605,5.5345049293,0.0908903664,3.4801083688,-0.0356681168,0.10031392,1.062866397,18.8919137185,-0.0739940445,0.3267368207,13.0481458004,1.0389331137,0.0281429637,110.7842431259,141.9927836363,3.3402098706,0.0632969168,56.4205331387,2.2812057243,1.5590018897,48.7422943923,160.5794809266,0.8148524464,0.6652897084,0.2519369196,0.4632173934,1.4737968492,1.3348182566,12.316626792
114,75.3200775712,0,1.2545182544,4.755032624,0.0711084976,3.5005143696,0.0921402009,0.1291251428,0.5351189263,1.6631582555,-0.0271387724,0.2454533741,4.0839000332,0.5183096008,-0.0480677703,59.532424197,66.4794170893,1.6386757308,-0.5933477458,36.9434175271,-0.9717060693,0.7204382199,21.9220370085,75.3200775712,0.1494949287,0.4348109282,-0.0278597494,0.1623707293,0.3910869461,0.4595852698,5.2838346368
115,132.1287319167,0,5.9911047717,9.2846960756,0.0751711088,3.2935913039,0.7304088313,0.267280579,2.2651435546,18.0428940215,0.028910208,0.0450364336,8.7768983363,0.8211378408,0.1883173274,81.3523591297,114.0670451585,0.1270432147,2.1303688207,32.6591670306,3.5834788896,2.264661529,44.9826699947,132.1287319167,0.9994534906,0.9285465737,0.9197548831,0.8435150073,1.1992825394,1.1622968205,14.6717920073
116,87.0774394342,0,1.7406758302,5.4148538422,0.0690780128,3.6741780121,0.2890245643,0.0518588844,0.5813133508,14.198868953,-0.007973502,0.6756630997,4.65235732,0.3031477632,0.7084829252,48.6719115289,77.0624966221,1.68631225,2.4422829217,19.9878896607,-0.0169417608,1.6917080031,27.0146513789,87.0774394342,0.8015605881,0.9066240459,0.6823643357,0.9298062552,1.0457208414,1.0019129269,14.1917161402
117,51.6237007962,0,3.0370247972,6.2224400168,0.2576023719,3.1854152197,-0.4923398369,0.284996694,2.0108522355,4.4963017103,0.0163450092,0.2542166265,-2.8264500615,0.685425348,0.0391808152,37.3712071015,48.2310670149,0.6560215864,2.76754642,10.924769582,-1.1862395048,1.3008733483,26.9766554379,51.6237007962,0.1679812647,0.0721162195,0.6314340254,0.9289574555,0.0591139109,0.2716379656,6.363558203
118,213.4619385485,0,14.9245197899,20.7029088213,0.4713341566,5.7783890314,1.3919565256,0.4967918568,6.0703033694,36.917933509,0.4154092174,-0.0743076127,12.9612976696,2.1348456874,0.0009309138,127.4623605691,179.7857239928,3.0624648569,2.3868947723,75.7530348174,2.460314654,2.573741622,46.1865462408,213.4619385485,1.0311193814,0.9036817487,0.7910965098,0.7070503201,1.514992527,1.4703539142,15.4054299148
120,130.2301184597,0,8.4195333751,14.1774982344,0.4533557128,5.7579648593,0.0974141645,0.5066856892,4.1123525231,20.687522022,0.0379110921,0.0619773289,5.4952466829,0.5950576364,0.0890015119,65.3976492001,110.6089731391,1.4715157547,5.8902055072,7.419929423,4.1482666144,5.7972423016,52.357937408,130.2301184597,1.8448109238,1.777333262,1.9199568343,1.9700650644,1.3032080291,1.1573620569,24.5238019169
121,109.3974135789,0,9.2895525442,14.4766582804,0.3065446783,5.1871057362,0.4192678032,0.4211241037,4.2255084689,18.0765599604,-0.0135001741,0.3184250997,5.2152725114,0.5639395245,0.2059347978,62.9357173388,89.7371535119,0.1262718762,0.2085178123,16.6285456599,0.4589844563,0.5917412195,45.7219153462,109.3974135789,0.3616626861,0.4834981623,0.0653043092,0.2444609555,1.1241916571,1.0170161247,8.7248762128
122,115.3127585583,0,1.4095816671,5.7456293372,0.1807785574,4.3360476701,0.2361542373,0.1029752629,0.4686365962,11.7186852718,-0.0261826853,0.2303538551,9.0259718013,0.7118673573,0.0768088092,77.4257836551,100.5238257504,2.5914281324,0.4464331571,42.5286733529,1.9529646594,1.2955360389,30.3527175104,115.3127585583,0.737985838,0.8491607086,0.3561419713,0.4117185636,0.9218557176,1.0149920925,11.3793568235
123,104.4888149123,0,2.4887720781,7.0442901042,-0.0534856273,4.5555180262,-0.1523999543,0.247905456,1.3967859933,9.4559375412,-0.0132689474,0.4713210727,8.3600583661,0.2655992849,0.132794183,80.1896813299,89.079817391,-0.0598080744,-1.6390166351,41.9841119611,-0.0645896046,-1.4579111281,38.3299670477,104.4888149123,-0.0208380897,-0.0604741371,-0.3243667466,-0.3143051755,0.2490366627,0.2616190166,-0.5658014801
125,174.1481257096,0,13.2761340024,18.4858999535,0.4273209217,5.2097659511,1.6569848604,0.4938458001,4.9810821408,20.6052653572,0.0501582723,-0.3799716334,8.0942325231,1.4162313368,0.1813398621,117.6074386735,147.6232365858,3.0535002218,0.2434739625,59.7318815093,2.5243541323,-0.4322113589,52.2977028101,174.1481257096,0.6854403165,0.6602459073,0.1074036312,0.1242621168,1.1228490865,1.0975984868,9.4105325551
126,91.4744459974,0,3.3317953896,8.1156766623,0.2818690273,4.7838812727,-0.0186920008,0.2451048435,1.6845896956,17.8579518165,-0.023576989,0.0779876103,11.9595929277,0.434378501,-0.1084242638,45.6318237389,71.3937393767,1.3819102388,1.1148681755,9.5790920339,0.580906688,0.1314469825,34.0899147782,91.4744459974,0.3656644059,0.4543948635,0.1750729416,0.2038900914,0.8611236898,0.9225078093,7.9039638212
128,40.0850815364,0,-0.2071547193,5.4619288901,0.2898811126,5.6690836095,-0.5992848535,0.1853586123,0.4957074938,12.6222390028,-0.0390410009,1.1133351378,8.803439654,-0.1812224631,-0.1750641896,16.6154472408,25.7967682091,-0.5351777031,-2.0275082571,-5.4326776485,-1.1349060567,-1.5661765466,23.7182086491,40.0850815364,-0.3604212388,-0.5025679016,-0.4810528525,-0.6897784851,0.6820180593,0.5041627798,-3.4409180345
131,112.3713202313,0,2.0017775434,7.0229681918,0.2545090606,5.0211906484,0.1173879534,0.2577723733,0.8835008183,12.1848409256,-0.017857499,0.3340289235,11.423376229,1.0682253822,-0.2350361037,75.0625427047,93.9266508064,1.1353940071,-0.8234406609,36.3581032558,1.2339862946,0.253626092,36.3350591473,112.3713202313,0.160203601,0.0643131061,0.0265447865,0.2392330446,0.8956958339,1.0323072845,6.679267176
133,197.5456189758,0,13.1433517536,18.4296628105,0.4939808081,5.2863110569,1.0334557383,0.447272838,5.5382201384,36.7280531125,0.2718288196,0.729212233,9.9664750821,1.686565556,0.0721828656,118.3411438905,169.1426737335,3.6330647441,-0.0634446443,61.3851412925,3.6287487489,1.224846787,49.6941891051,197.5456189758,1.2607606884,1.3036148603,0.1062286012,0.292695203,1.298039987,1.2183852828,14.0734767305
135,101.2922848913,0,1.4820273176,3.4311559832,-0.1566619839,1.9491286656,-0.1621527142,0.1098439888,0.903166373,19.721457276,0.1064625658,0.6716234273,-3.1566106951,0.2139063275,0.0564231041,71.2524344106,101.0148259698,0.8562231307,-0.1002165764,33.7904199727,3.2607558189,1.2859922551,33.3450354882,101.2922848913,0.8440836191,0.7245970755,0.0590692881,0.1722872363,1.0665589147,1.1113025447,10.0409342831
136,46.6932765884,0,1.6341532237,4.6835524647,-0.0238808583,3.049399241,0.2978915446,0.0985639539,0.5191850673,9.814360276,0.0096419223,0.6753616442,26.155290247,-0.1138393368,0.6822766049,2.5633635228,15.8547158662,-1.3138651075,1.5140815216,-8.5372077957,-1.134506082,1.8706974132,13.548942508,46.6932765884,-0.4400881515,-0.3954207361,0.5409595689,0.4967466577,0.6386300874,0.5940724919,3.4769920673
138,136.2970610456,0,4.3659382146,9.7113762149,0.3321881821,5.3454380003,0.2728653697,0.3221211296,1.9101037376,15.6950414397,-0.0165863786,0.4056639472,0.7480263424,1.0781204339,0.5575034782,102.6471648586,125.8317469628,2.2235638407,-0.3877567148,54.1006632081,1.6175174529,-0.3426388166,44.7054203568,136.2970610456,0.6264863535,0.6680639769,-0.1365208272,0.1495390555,0.6842221245,0.6803051006,7.4895406644
141,108.9218910121,0,7.7469410815,11.0225279855,0.1468740755,3.2755869041,1.8870953183,0.2129371082,1.9863752224,6.6439310812,-0.0259230982,-0.0815446679,1.7457293828,0.6388763573,0.0571712576,84.8378025846,96.1473483593,1.5436161814,0.9403604522,40.7367026674,2.2628585588,0.0837750945,40.294625177,108.9218910121,0.5662050969,0.5125620475,0.1707186443,0.2058166961,0.1657371558,0.2147441952,4.6656146936
144,97.7297161654,0,6.0626195747,9.9241223728,0.1279194682,3.8615027982,0.3922526824,0.2821518091,2.6390571049,13.6383281867,-0.041375549,0.3045462171,6.8071625039,0.3403102318,0.0870847237,55.802448773,80.9938708893,-0.4994625423,1.0204735073,10.6170342229,3.5197486726,2.8272408396,42.1651284199,97.7297161654,0.3773832095,0.5500141687,0.4543392845,0.9176062579,0.8447170951,0.8429983593,11.5530939297
145,89.8756984523,0,6.1404642248,11.1969773569,0.3334874738,5.0565131321,-0.5212963059,0.4079329969,3.5915284183,17.594288339,-0.03013693,0.2649899159,4.002322802,0.7797712978,-0.0167392336,48.5385310358,74.6763988891,0.7010949861,-1.0445678195,10.4836840132,0.1725823274,-0.1256095488,37.1811697091,89.8756984523,0.0349077599,0.5054060685,-0.1798215883,0.0940919082,1.1785543102,1.1092179262,8.5435795143
148,263.7202751872,0,16.2730750919,21.3760214499,0.3901845013,5.102946358,3.2596442027,0.5182826484,4.8768933433,48.1103481104,0.6013277203,0.0698169129,17.4246089651,2.3213290456,0.2271534881,158.2891047616,224.9202668369,4.8464796259,-0.5744512585,80.1153191096,4.2557153708,-0.6645837003,69.0715906553,263.7202751872,1.3526336083,1.5326791947,-0.0966909807,0.6169972425,1.6996477807,1.5544863558,18.5208139648
151,51.5490703678,0,1.9059623056,4.8647660794,0.0771151709,2.9588037738,0.2488783296,0.0801814395,0.7041028232,1.9233658083,0.0003363635,0.5684196417,5.0518561745,-0.0012027257,0.5003631409,34.3794966162,41.6321891357,-0.7384243267,1.6070325871,9.6557121872,0.7086783999,0.29881608,24.7535303559,51.5490703678,0.2133226963,0.4481090273,0.3333448182,0.3828397824,0.1431999923,0.2349165325,5.3293267111
155,59.0887799298,0,0.7758978065,4.5754141131,0.0861785028,3.7995163066,0.5281433481,0.1232416432,-0.1401944449,9.5953879982,0.0156384232,-0.091273013,8.5476580064,0.0441796722,0.3188945878,28.3552159349,45.9623985118,0.0800394649,0.6388145514,-2.594009833,1.2373557259,2.7904355988,29.6318305772,59.0887799298,0.5081724025,0.4325097757,0.3773404251,0.3509066088,0.7043527993,0.8189425312,8.0117945786
156,136.7815477857,0,5.5858761612,10.8602710448,0.3418176942,5.2743948836,0.4726660725,0.3192518527,2.320272008,34.0113348236,0.0338615032,0.0533813531,14.6270574337,0.7309798723,0.2350537293,59.3844145458,111.2954770239,1.511588955,3.6129919819,6.9466564286,3.4913752632,3.2785599788,47.4347938991,136.7815477857,1.1230418228,1.1409077537,1.0454496048,1.0273031124,1.508843421,1.4117346647,17.8997276545
157,102.633293287,0,5.0633863889,9.7343145257,0.2104676553,4.6709281368,1.4826662322,0.2457125791,1.0490269622,13.494782728,-0.0128609017,0.5633240417,3.5634377858,0.5777325804,-0.1841448185,65.5140976714,89.3274949021,1.1542522853,0.904682933,21.5148632413,1.5133953561,1.1449992932,41.3315867887,102.633293287,0.5615310914,0.6032559416,0.2696864157,0.4497848504,1.1144305184,1.0106821086,10.3186145027
159,132.3156049147,0,9.1609066665,13.4846918935,0.2739045597,4.323785227,0.2585759686,0.5120123355,4.3218773646,18.0613811116,0.0537844658,0.156957827,0.8515993045,0.7222762653,0.1473352456,81.2111421336,117.9789693939,2.3923737043,3.1806530281,35.1137724014,2.9853535201,3.0228366543,40.7196425078,132.3156049147,0.8452531826,1.171819297,0.8586573197,1.2317737145,1.2250629141,1.3376962182,18.7064461487
166,75.5981413145,0,0.3199553186,4.434695154,-0.0256419401,4.1147398355,0.1112003043,0.0945006228,0.0487773549,19.899849762,-0.0038155973,0.4560178072,5.0851671345,-0.1083687728,-0.1456002188,35.0776320453,66.0749142047,-0.4546716025,2.0781587282,4.5935610676,1.768770949,2.5515060062,29.1699716312,75.5981413145,0.1288409834,0.1748106975,0.6402424138,0.757981854,1.2862111278,1.286693928,11.0974323975
167,170.0689398275,0,8.2942697571,11.4071469541,0.4119732336,3.112877197,0.784695,0.2929126188,3.3624398785,19.7669267638,0.1811648604,0.1997572752,8.2900476598,1.4951169861,-0.1565380802,116.3456046132,150.3389045497,6.0154930037,1.8512155778,56.0445199613,3.1102752714,1.7453888075,51.1753163768,170.0689398275,1.4175003075,1.3537949321,0.54951486,0.5041264512,1.1330755535,0.9873532512,14.2263731727
171,39.2561708243,0,1.6184120534,3.0351403535,-0.135449228,1.4167283001,-0.0497074288,0.1044614515,0.8589134555,10.5682734814,-0.0627029854,0.3451652465,7.2448713823,-0.2426386736,-0.0856250466,13.1568538998,29.0528177247,-0.9494966485,0.9917591895,-13.6843089402,-1.3208604549,3.3053452954,29.1115199434,39.2561708243,0.094957472,-0.0116806857,0.4237813037,0.5042044675,0.6343716593,0.5730142869,5.3276903435
172,89.339367101,0,2.2407659618,5.6698411251,0.0984168654,3.4290751633,0.1596997265,0.1934223206,0.9606832544,14.3157883823,-0.0013440714,0.4215452943,5.1420305929,0.3603424039,-0.024189317,60.3861480162,78.5173564699,-0.1010107466,1.2613296277,20.7298074801,0.395866647,0.0636764452,39.3614846357,89.339367101,-0.07029112,-0.086962105,0.3781708618,0.3449876544,0.2060077456,0.5050584648,3.8154200715
173,109.8853796117,0,3.426403499,8.6899382411,0.1682622805,5.2635347421,1.0692957788,0.0595764823,0.6439059707,17.8776115266,-0.0309436138,1.4037355507,21.8960074522,0.3264637059,0.472577593,51.6036273688,79.2835817602,1.2971266227,1.1007194669,16.8131419593,2.5650578313,0.4826288882,30.9283009556,109.8853796117,0.7406915253,0.6382879168,0.2570857311,0.3825593528,0.9747943488,0.9396213033,9.8023428648
174,138.344053051,0,11.8354194563,15.921426205,0.3241413877,4.0860067487,0.932421916,0.7058725065,4.9852878122,26.126379771,-0.0275380288,0.0667233539,9.5611801705,0.5501119471,0.738656298,81.2812242768,112.8651033802,2.5395236326,0.4150789475,21.8211082348,1.0694327261,-0.8916249574,55.8511596834,138.344053051,0.481157618,0.4004849762,0.0001682861,-0.0539937466,0.6373092661,0.7450086369,5.4574993324
175,145.383922508,0,7.0056844731,11.5190008832,0.2367840841,4.5133164101,0.4163605726,0.3174067777,3.086481664,23.5610102438,0.0663623914,-0.2420251049,9.4390698313,0.898428024,0.5695213906,85.9199845332,124.4147999147,2.0235439923,2.4304739899,38.1165517173,1.5095840546,1.7220807937,44.270304769,145.383922508,0.6671752277,0.8796047012,0.6613576749,0.9484830814,1.1649533177,1.158673245,14.9338051378
176,153.2051298205,0,12.5356806795,16.0145160019,0.2827396176,3.4788353224,1.53191157,0.3243420893,4.7359287697,17.0356588808,-0.0845395765,0.0931333772,10.8966424683,0.8904107242,0.1582462995,100.9436991088,126.3021141755,2.8807733263,1.0385492549,49.4745975228,2.7610489742,0.9578177433,45.8272792854,153.2051298205,0.856603491,0.7868849233,0.3147920713,0.2816923467,0.3049820963,0.5959739672,8.322756186
177,172.0046960398,0,6.7997209508,11.7563445612,0.2155024331,4.9566236104,0.2264926892,0.3560510552,3.1733677862,27.294119575,0.248581656,-0.1286505239,1.3268872234,1.3686633535,-0.0746987893,118.3607913468,158.9184071259,3.8609856653,0.6779459282,75.2906020233,2.2799103976,0.980575449,36.9292932605,172.0046960398,0.9756818932,1.1094369938,0.1819803763,0.5236362059,0.82809367,1.0196260411,13.2634962042
178,104.5259075787,0,1.0325763728,4.8032633716,0.0762309141,3.7706869988,-0.3767365798,0.1487037003,0.8930247662,18.9171702629,0.0963514629,-0.1350160182,6.7840359358,0.4584663165,0.0805224854,66.2747931146,92.9306593081,1.4208543784,0.6393203781,12.8816924821,2.5947221745,-0.2343325857,49.3775240795,104.5259075787,0.5821273613,0.5719898567,0.163777791,0.1219564874,0.6890216853,0.853792842,7.7386959306
179,192.4287348349,0,9.8581025327,14.7607003926,0.2804232482,4.9025978598,3.1102961173,0.2699757258,1.8187551491,47.8097401193,0.6364007093,0.6558697956,10.2726645462,1.7848340041,0.2298618954,107.681165997,167.3944952898,3.0371837683,2.0292446169,53.2393508228,3.3080568189,1.0891467605,48.096574587,192.4287348349,0.8236902913,0.9735491033,0.4790850103,0.360413775,1.1666816703,1.0467549563,11.9035891735
180,153.2242803481,0,7.3019110064,11.8640223505,0.2016619433,4.5621113441,1.5981294125,0.2578272768,2.0528260907,11.1017558975,-0.0825533802,0.3698462466,8.5955736789,0.8324286934,-0.041703251,102.7137376362,132.7762524584,5.0252820633,3.5278936604,53.0084233275,5.2382951854,3.2793437714,39.44173706,153.2242803481,1.792142868,1.5697746019,1.0742986982,1.0677479645,1.0819006671,1.1546292185,18.9607589247
181,100.0748596121,0,-0.3989866888,4.4052611736,0.0289737113,4.8042478624,-0.414650151,0.0272940835,0.2151568066,21.9066979489,0.0923104746,0.2106323604,17.0570710028,0.4333405408,0.0667155716,45.40305295,78.6099942012,0.8367174181,3.6272786322,11.9389912863,1.3201215814,3.7979993693,31.3072226641,100.0748596121,0.4004337702,0.4658663727,1.061381544,0.8969182982,0.8774619895,0.8972639896,11.3002433023
188,130.402418838,0,5.9410131413,11.3227660592,0.3036158614,5.3817529179,0.9381631201,0.2241603103,2.0323434506,16.1538149608,-0.0096380986,1.5946896171,10.9588527709,0.9670346116,0.0220801486,76.651099254,108.1179423947,2.2948459988,3.4295349912,26.8827828171,1.4814308316,-0.0965614826,45.9920396066,130.402418838,1.1624093527,1.2120251513,0.6768955213,0.9602796286,0.9036270449,0.8903008561,15.3130281799
